ann_term	cv	annotation
PF01170	0.113218631772141	Putative RNA methylase family UPF0020
PF01171	0.0562532824528249	PP-loop family
PF01175	5.09819195219586	Urocanase Rossmann-like domain
PF01176	0.11042310999999	Translation initiation factor 1A / IF-1
PF01177	0.162127328074017	Asp/Glu/Hydantoin racemase
PF01179	1.1125166918263	Copper amine oxidase, enzyme domain
PF01180	0.0562532824528249	Dihydroorotate dehydrogenase
PF01182	0.256987276725622	Glucosamine-6-phosphate isomerases/6-phosphogluconolactonase
PF01183	0.198630855280358	Glycosyl hydrolases family 25
PF01184	0	GPR1/FUN34/yaaH family
PF01189	0	16S rRNA methyltransferase RsmB/F
PF01192	0	RNA polymerase Rpb6
PF01193	0	RNA polymerase Rpb3/Rpb11 dimerisation domain
PF01195	0	Peptidyl-tRNA hydrolase
PF01196	0	Ribosomal protein L17
PF01197	0.243990701576574	Ribosomal protein L31
PF01202	0.144724162122637	Shikimate kinase
PF01204	0.133215181616209	Trehalase
PF01205	0	Uncharacterized protein family UPF0029
PF01206	0.167908646122879	Sulfurtransferase TusA
PF01207	0.0519371818805657	Dihydrouridine synthase (Dus)
PF01208	0.113218631772141	Uroporphyrinogen decarboxylase (URO-D)
PF01209	0	ubiE/COQ5 methyltransferase family
PF01210	0	NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus
PF01212	0.0562532824528249	Beta-eliminating lyase
PF01218	0	Coproporphyrinogen III oxidase
PF01219	0.341718529909936	Prokaryotic diacylglycerol kinase
PF01225	0	Mur ligase family, catalytic domain
PF01226	0.246927017230802	Formate/nitrite transporter
PF01227	0	GTP cyclohydrolase I
PF01228	0.170288709602416	Glycine radical
PF01230	0.113218631772141	HIT domain
PF01232	0.123525217405146	Mannitol dehydrogenase Rossmann domain
PF01235	0.113218631772141	Sodium:alanine symporter family
PF01238	0	Phosphomannose isomerase type I
PF01242	0.153278024574352	6-pyruvoyl tetrahydropterin synthase
PF01243	0.11042310999999	Pyridoxamine 5'-phosphate oxidase
PF01245	0	Ribosomal protein L19
PF01250	0.159111456835146	Ribosomal protein S6
PF01252	0	Signal peptidase (SPase) II
PF01253	0	Translation initiation factor SUI1
PF01255	0	Putative undecaprenyl diphosphate synthase
PF01256	0.11042310999999	Carbohydrate kinase
PF01257	0.113218631772141	Thioredoxin-like [2Fe-2S] ferredoxin
PF01258	0.316566928898401	Prokaryotic dksA/traR C4-type zinc finger
PF01259	0	SAICAR synthetase
PF01261	0.142272136816024	Xylose isomerase-like TIM barrel
PF01262	0	Alanine dehydrogenase/PNT, C-terminal domain
PF01263	0.0397778642087865	Aldose 1-epimerase
PF01264	0.113218631772141	Chorismate synthase
PF01266	0.0736939534582131	FAD dependent oxidoreductase
PF01270	0.113218631772141	Glycosyl hydrolases family 8
PF01272	0.0739196025619765	Transcription elongation factor, GreA/GreB, C-term
PF01274	0.286543930104226	Malate synthase
PF01276	0.11771540249404	Orn/Lys/Arg decarboxylase, major domain
PF01278	0.984073438390704	Omptin family
PF01281	0.11042310999999	Ribosomal protein L9, N-terminal domain
PF01288	0	7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase (HPPK)
PF01292	0.097463357802028	Prokaryotic cytochrome b561
PF01293	0	Phosphoenolpyruvate carboxykinase
PF01295	0	Adenylate cyclase, class-I
PF01297	0.420708435949302	Zinc-uptake complex component A periplasmic
PF01300	0.0374237318410007	Telomere recombination
PF01306	0.413220221072508	LacY proton/sugar symporter
PF01311	0.428112610955915	Bacterial export proteins, family 1
PF01312	0.482994191792292	FlhB HrpN YscU SpaS Family
PF01313	0.415256771251383	Bacterial export proteins, family 3
PF01314	0.161138436090986	Aldehyde ferredoxin oxidoreductase, domains 2 & 3
PF01315	0.229473806453158	Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain
PF01316	0.350708044067553	Arginine repressor, DNA binding domain
PF01320	1.47620019829967	Colicin immunity protein / pyocin immunity protein
PF01321	0.198630855280358	Creatinase/Prolidase N-terminal domain
PF01323	0.446273044961257	DSBA-like thioredoxin domain
PF01325	0.11042310999999	Iron dependent repressor, N-terminal DNA binding domain
PF01326	0.113218631772141	Pyruvate phosphate dikinase, PEP/pyruvate binding domain
PF01327	0.11042310999999	Polypeptide deformylase
PF01330	0	RuvA N terminal domain
PF01336	0.0501221070571725	OB-fold nucleic acid binding domain
PF01337	0.196926112234539	Barstar (barnase inhibitor)
PF01339	0.113218631772141	CheB methylesterase
PF01340	0.267744816573278	Met Apo-repressor, MetJ
PF01343	0.278188129121507	Peptidase family S49
PF01344	0.670656512040118	Kelch motif
PF01346	0	Domain amino terminal to FKBP-type peptidyl-prolyl isomerase
PF01348	5.09819195219586	Type II intron maturase
PF01351	0	Ribonuclease HII
PF01361	0.738429080753747	Tautomerase enzyme
PF01367	0.112508790092602	5'-3' exonuclease, C-terminal SAM fold
PF01368	0	DHH family
PF01370	0.111315746268404	NAD dependent epimerase/dehydratase family
PF01371	0	Trp repressor protein
PF01375	5.09819195219586	Heat-labile enterotoxin alpha chain
PF01376	5.09819195219586	Heat-labile enterotoxin beta chain
PF01379	0	Porphobilinogen deaminase, dipyromethane cofactor binding domain
PF01380	0.145608850051243	SIS domain
PF01381	0.250387552991627	Helix-turn-helix
PF01384	0.125723187573219	Phosphate transporter family
PF01385	0.608550256960757	Probable transposase
PF01386	0	Ribosomal L25p family
PF01389	0	OmpA-like transmembrane domain
PF01391	1.88681113490207	Collagen triple helix repeat (20 copies)
PF01396	0.0780643927394807	Topoisomerase DNA binding C4 zinc finger
PF01402	0.1570791136324	Ribbon-helix-helix protein, copG family
PF01406	0	tRNA synthetases class I (C) catalytic domain
PF01408	0.142342609506348	Oxidoreductase family, NAD-binding Rossmann fold
PF01409	0	tRNA synthetases class II core domain (F)
PF01411	0.230863166108605	tRNA synthetases class II (A)
PF01416	0	tRNA pseudouridine synthase
PF01418	0.228277251590859	Helix-turn-helix domain, rpiR family
PF01420	0.640520853559349	Type I restriction modification DNA specificity domain
PF01425	3.41256056653258	Amidase
PF01427	0.718249603850953	D-ala-D-ala dipeptidase
PF01430	0	Hsp33 protein
PF01432	0.0562532824528249	Peptidase family M3
PF01433	0	Peptidase family M1 domain
PF01434	0.346174903252012	Peptidase family M41
PF01435	0.0716184599454528	Peptidase family M48
PF01443	6.28439900754845	Viral (Superfamily 1) RNA helicase
PF01446	5.30583628980175	Replication protein
PF01450	0	Acetohydroxy acid isomeroreductase, catalytic domain
PF01451	0.331611462112845	Low molecular weight phosphotyrosine protein phosphatase
PF01455	0.0555544839130382	HupF/HypC family
PF01458	0.0562532824528249	Uncharacterized protein family (UPF0051)
PF01464	0.223969731143008	Transglycosylase SLT domain
PF01467	0.147826208841995	Cytidylyltransferase-like
PF01471	0.332560228123408	Putative peptidoglycan binding domain
PF01472	0	PUA domain
PF01475	0.0555544839130382	Ferric uptake regulator family
PF01476	0.0531813178226237	LysM domain
PF01478	0.365905562106138	Type IV leader peptidase family
PF01479	0.0240103231657576	S4 domain
PF01487	0	Type I 3-dehydroquinase
PF01488	0.0938317537213961	Shikimate / quinate 5-dehydrogenase
PF01491	0	Frataxin-like domain
PF01493	0.229340305384594	GXGXG motif
PF01494	0.0853540332480719	FAD binding domain
PF01497	0.339064417470466	Periplasmic binding protein
PF01501	0.23927945906959	Glycosyl transferase family 8
PF01502	0	Phosphoribosyl-AMP cyclohydrolase
PF01503	0.153278024574352	Phosphoribosyl-ATP pyrophosphohydrolase
PF01507	0.295122750308945	Phosphoadenosine phosphosulfate reductase family
PF01509	0.11042310999999	TruB family pseudouridylate synthase (N terminal domain)
PF01510	0.0555544839130382	N-acetylmuramoyl-L-alanine amidase
PF01512	0.178332525917703	Respiratory-chain NADH dehydrogenase 51 Kd subunit
PF01513	0	ATP-NAD kinase
PF01514	0.447848235854208	Secretory protein of YscJ/FliF family
PF01515	0.0528100756936845	Phosphate acetyl/butaryl transferase
PF01520	0.0750058600617349	N-acetylmuramoyl-L-alanine amidase
PF01521	0	Iron-sulphur cluster biosynthesis
PF01522	0.218255453627108	Polysaccharide deacetylase
PF01523	0.0775851729326969	Putative modulator of DNA gyrase
PF01526	1.51415264350993	Tn3 transposase DDE domain
PF01527	0.967227344981509	Transposase
PF01531	5.09819195219586	Glycosyl transferase family 11
PF01541	0.079555728417573	GIY-YIG catalytic domain
PF01544	0.21588547755544	CorA-like Mg2+ transporter protein
PF01545	0.150455335990079	Cation efflux family
PF01546	0.101607800269113	Peptidase family M20/M25/M40
PF01547	0.318222913670292	Bacterial extracellular solute-binding protein
PF01548	1.26597971903743	Transposase
PF01551	0.102160387093692	Peptidase family M23
PF01553	0.0921639776136309	Acyltransferase
PF01554	0.167001400074521	MatE
PF01555	0.509641610758047	DNA methylase
PF01556	0.0562532824528249	DnaJ C terminal domain
PF01557	0.550418532326183	Fumarylacetoacetate (FAA) hydrolase family
PF01558	0	Pyruvate ferredoxin/flavodoxin oxidoreductase
PF01564	0	Spermine/spermidine synthase domain
PF01565	0.133112518369058	FAD binding domain
PF01566	0.285819509958756	Natural resistance-associated macrophage protein
PF01568	0.0614634713554993	Molydopterin dinucleotide binding domain
PF01569	0.100534427710464	PAP2 superfamily
PF01571	0.143758458693322	Aminomethyltransferase folate-binding domain
PF01575	1.1125166918263	MaoC like domain
PF01578	0.0555240526083988	Cytochrome C assembly protein
PF01580	0.11042310999999	FtsK/SpoIIIE family
PF01583	0	Adenylylsulphate kinase
PF01584	0	CheW-like domain
PF01588	0.0750058600617349	Putative tRNA binding domain
PF01590	0.141379842649454	GAF domain
PF01592	0	NifU-like N terminal domain
PF01594	0.0618637907106315	AI-2E family transporter
PF01595	0.0974176806152074	Domain of unknown function DUF21
PF01597	0	Glycine cleavage H-protein
PF01609	1.0272874341623	Transposase DDE domain
PF01610	2.01696198432066	Transposase
PF01612	0.0795493545259297	3'-5' exonuclease
PF01613	0.206171389049887	Flavin reductase like domain
PF01614	0.207617208896436	Bacterial transcriptional regulator
PF01618	0.158240677818752	MotA/TolQ/ExbB proton channel family
PF01619	0.161138436090986	Proline dehydrogenase
PF01624	0	MutS domain I
PF01625	0.323286936505994	Peptide methionine sulfoxide reductase
PF01627	0.159653300845991	Hpt domain
PF01632	0	Ribosomal protein L35
PF01634	0	ATP phosphoribosyltransferase
PF01636	0.320715886798387	Phosphotransferase enzyme family
PF01638	0	HxlR-like helix-turn-helix
PF01641	0.218152973414614	SelR domain
PF01642	0.310346659763629	Methylmalonyl-CoA mutase
PF01645	0.229340305384594	Conserved region in glutamate synthase
PF01648	0.12322350995193	4'-phosphopantetheinyl transferase superfamily
PF01649	0	Ribosomal protein S20
PF01653	0.0978437916133874	NAD-dependent DNA ligase adenylation domain
PF01654	0.0978437916133874	Cytochrome bd terminal oxidase subunit I
PF01656	0.517774476628297	CobQ/CobB/MinD/ParA nucleotide binding domain
PF01661	0.287575223450864	Macro domain
PF01668	0	SmpB protein
PF01676	0.104100952846888	Metalloenzyme superfamily
PF01678	0	Diaminopimelate epimerase
PF01679	0	Proteolipid membrane potential modulator
PF01687	0	Riboflavin kinase
PF01694	0.33869630921139	Rhomboid family
PF01695	0.637454842403298	IstB-like ATP binding protein
PF01697	8.94427190999916	Glycosyltransferase family 92
PF01699	0.079555728417573	Sodium/calcium exchanger protein
PF01702	0.11042310999999	Queuine tRNA-ribosyltransferase
PF01706	0.384290677605527	FliG C-terminal domain
PF01709	0	Transcriptional regulator
PF01713	0	Smr domain
PF01715	0.11042310999999	IPP transferase
PF01717	0	Cobalamin-independent synthase, Catalytic domain
PF01722	0.0555544839130382	BolA-like protein
PF01725	0	Ham1 family
PF01726	0.53195305983927	LexA DNA binding domain
PF01728	0.0978437916133874	FtsJ-like methyltransferase
PF01729	0.340695097347917	Quinolinate phosphoribosyl transferase, C-terminal domain
PF01730	2.61984206264284	UreF
PF01734	0.28422340455355	Patatin-like phospholipase
PF01738	0.24484671457981	Dienelactone hydrolase family
PF01739	0	CheR methyltransferase, SAM binding domain
PF01740	0.11042310999999	STAS domain
PF01741	0.113218631772141	Large-conductance mechanosensitive channel, MscL
PF01743	0.0555544839130382	Poly A polymerase head domain
PF01746	0.113218631772141	tRNA (Guanine-1)-methyltransferase
PF01750	0.0650927316591155	Hydrogenase maturation protease
PF01751	0.144653786792091	Toprim domain
PF01755	5.09819195219586	Glycosyltransferase family 25 (LPS biosynthesis protein)
PF01757	0.164000617473367	Acyltransferase family
PF01761	0	3-dehydroquinate synthase
PF01765	0	Ribosome recycling factor
PF01773	0.204833199478621	Na+ dependent nucleoside transporter N-terminus
PF01774	2.67143109196086	UreD urease accessory protein
PF01782	0	RimM N-terminal domain
PF01783	0.113218631772141	Ribosomal L32p protein family
PF01784	0.246561056136195	NIF3 (NGG1p interacting factor 3)
PF01790	0	Prolipoprotein diacylglyceryl transferase
PF01791	0.155675086313796	DeoC/LacD family aldolase
PF01794	0.184271998272139	Ferric reductase like transmembrane component
PF01795	0	MraW methylase family
PF01797	1.78138294074689	Transposase IS200 like
PF01799	0.23156873977727	[2Fe-2S] binding domain
PF01804	2.66244391395137	Penicillin amidase
PF01807	0.11042310999999	CHC2 zinc finger
PF01808	0.113218631772141	AICARFT/IMPCHase bienzyme
PF01809	0.267744816573278	Haemolytic domain
PF01810	0.0368605055131387	LysE type translocator
PF01812	0	5-formyltetrahydrofolate cyclo-ligase family
PF01814	0	Hemerythrin HHE cation binding domain
PF01815	2.24711225270937	Rop protein
PF01817	0	Chorismate mutase type II
PF01820	0	D-ala D-ala ligase N-terminus
PF01832	0.0562532824528249	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase
PF01835	0.150167738595304	MG2 domain
PF01842	0.0139536223244917	ACT domain
PF01844	0.680784276028328	HNH endonuclease
PF01845	0.9392918479182	CcdB protein
PF01848	0.383152581386047	Hok/gef family
PF01850	1.28985082113488	PIN domain
PF01855	0	Pyruvate flavodoxin/ferredoxin oxidoreductase, thiamine diP-bdg
PF01863	0.327897544211484	Protein of unknown function DUF45
PF01867	0.580992893774127	CRISPR associated protein Cas1
PF01869	0.113218631772141	BadF/BadG/BcrA/BcrD ATPase family
PF01872	0.11042310999999	RibD C-terminal domain
PF01874	0.11042310999999	ATP:dephospho-CoA triphosphoribosyl transferase
PF01883	1.0848378107382	Iron-sulfur cluster assembly protein
PF01885	0.521574105568356	RNA 2'-phosphotransferase, Tpt1 / KptA family
PF01887	1.00630921085326	S-adenosyl-l-methionine hydroxide adenosyltransferase
PF01894	0	Uncharacterised protein family UPF0047
PF01895	0	PhoU domain
PF01904	0.192063739092946	Protein of unknown function DUF72
PF01906	0.11042310999999	Putative heavy-metal-binding
PF01909	0.555767849071349	Nucleotidyltransferase domain
PF01914	0	MarC family integral membrane protein
PF01915	0.11042310999999	Glycosyl hydrolase family 3 C-terminal domain
PF01923	0.274447966596342	Cobalamin adenosyltransferase
PF01924	0	Hydrogenase formation hypA family
PF01925	0.371108500289796	Sulfite exporter TauE/SafE
PF01926	0.15002315290464	50S ribosome-binding GTPase
PF01928	0.11042310999999	CYTH domain
PF01931	0	Protein of unknown function DUF84
PF01933	0.11042310999999	Uncharacterised protein family UPF0052
PF01934	6.28439900754845	Protein of unknown function DUF86
PF01935	1.60704016254686	Domain of unknown function DUF87
PF01936	8.94427190999916	NYN domain
PF01938	0.079555728417573	TRAM domain
PF01943	0.288524900322554	Polysaccharide biosynthesis protein
PF01948	0	Aspartate carbamoyltransferase regulatory chain, allosteric domain
PF01957	0.153278024574352	NfeD-like C-terminal, partner-binding
PF01963	0.113218631772141	TraB family
PF01964	0.113218631772141	Radical SAM ThiC family
PF01965	0.360028128296328	DJ-1/PfpI family
PF01966	0.13443652563142	HD domain
PF01967	0.11042310999999	MoaC family
PF01970	1.45914595266615	Tripartite tricarboxylate transporter TctA family
PF01972	4.3864001560635	Serine dehydrogenase proteinase
PF01975	0	Survival protein SurE
PF01977	0.343068367498405	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
PF01978	3.53404180461879	Sugar-specific transcriptional regulator TrmB
PF01979	0.0751625393920846	Amidohydrolase family
PF01980	0	Uncharacterised protein family UPF0066
PF01985	0.11042310999999	CRS1 / YhbY (CRM) domain
PF02016	0	LD-carboxypeptidase
PF02021	0.11042310999999	Uncharacterised protein family UPF0102
PF02028	0.207512414277827	BCCT, betaine/carnitine/choline family transporter
PF02033	0.11042310999999	Ribosome-binding factor A
PF02036	0.0555544839130382	SCP-2 sterol transfer family
PF02040	0.727052396126045	Arsenical pump membrane protein
PF02048	6.63282550056583	Heat-stable enterotoxin ST
PF02049	0.363989403035967	Flagellar hook-basal body complex protein FliE
PF02050	0.384290677605527	Flagellar FliJ protein
PF02055	8.94427190999916	Glycosyl hydrolase family 30 TIM-barrel domain
PF02056	0.215674670699926	Family 4 glycosyl hydrolase
PF02061	2.26015445746288	Lambda Phage CIII
PF02065	3.2497043960712	Melibiase
PF02075	0	Crossover junction endodeoxyribonuclease RuvC
PF02080	0.0389564985710496	TrkA-C domain
PF02082	0.0938317537213961	Transcriptional regulator
PF02086	0.477464241083899	D12 class N6 adenine-specific DNA methyltransferase
PF02090	2.28453161780607	Salmonella surface presentation of antigen gene type M protein
